id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,view drift,52,52,36,53,153,watch,baseline,monotonic-signal,raise-signal
m002,g002,state pressure,43,59,23,45,180,ship,edge,drag-penalty,drop-slack
m003,g003,layout risk,47,11,25,67,108,hold,recovery,confidence-floor,raise-drag
m004,g004,interaction cost,52,19,17,48,139,watch,negative,lane-boundary,lower-confidence
m005,g005,view drift,111,61,39,63,290,ship,baseline,monotonic-signal,raise-signal
m006,g006,state pressure,87,3,9,68,221,ship,edge,drag-penalty,drop-slack
m007,g007,layout risk,83,28,24,32,182,ship,recovery,confidence-floor,raise-drag
m008,g008,interaction cost,84,73,43,92,277,ship,negative,lane-boundary,lower-confidence
m009,g009,view drift,53,28,37,103,154,watch,baseline,monotonic-signal,raise-signal
m010,g010,state pressure,72,32,35,20,123,watch,edge,drag-penalty,drop-slack
m011,g011,layout risk,45,53,22,26,156,watch,recovery,confidence-floor,raise-drag
m012,g012,interaction cost,35,25,27,21,60,hold,negative,lane-boundary,lower-confidence
m013,g013,view drift,43,49,33,85,170,ship,baseline,monotonic-signal,raise-signal
m014,g014,state pressure,37,52,39,29,90,hold,edge,drag-penalty,drop-slack
m015,g015,layout risk,42,73,30,92,232,ship,recovery,confidence-floor,raise-drag
m016,g016,interaction cost,92,45,16,72,298,ship,negative,lane-boundary,lower-confidence
m017,g017,view drift,41,69,14,86,264,ship,baseline,monotonic-signal,raise-signal
m018,g018,state pressure,50,2,15,48,107,hold,edge,drag-penalty,drop-slack
m019,g019,layout risk,62,58,24,76,244,ship,recovery,confidence-floor,raise-drag
m020,g020,interaction cost,72,13,40,39,89,hold,negative,lane-boundary,lower-confidence
m021,g021,view drift,45,63,32,44,164,watch,baseline,monotonic-signal,raise-signal
m022,g022,state pressure,66,44,30,66,196,ship,edge,drag-penalty,drop-slack
m023,g023,layout risk,40,19,16,60,130,watch,recovery,confidence-floor,raise-drag
m024,g024,interaction cost,75,73,21,49,282,ship,negative,lane-boundary,lower-confidence
m025,g025,view drift,105,9,8,67,271,ship,baseline,monotonic-signal,raise-signal
m026,g026,state pressure,66,62,45,31,152,watch,edge,drag-penalty,drop-slack
m027,g027,layout risk,54,73,51,104,205,ship,recovery,confidence-floor,raise-drag
m028,g028,interaction cost,52,40,24,89,201,ship,negative,lane-boundary,lower-confidence
m029,g029,view drift,107,26,36,105,263,ship,baseline,monotonic-signal,raise-signal
m030,g030,state pressure,81,46,44,25,147,watch,edge,drag-penalty,drop-slack
m031,g031,layout risk,32,75,35,33,142,watch,recovery,confidence-floor,raise-drag
m032,g032,interaction cost,84,16,22,71,205,ship,negative,lane-boundary,lower-confidence
m033,g033,view drift,93,24,20,28,202,ship,baseline,monotonic-signal,raise-signal
m034,g034,state pressure,88,55,42,91,251,ship,edge,drag-penalty,drop-slack
m035,g035,layout risk,93,19,19,84,251,ship,recovery,confidence-floor,raise-drag
m036,g036,interaction cost,55,33,18,72,194,ship,negative,lane-boundary,lower-confidence
m037,g037,view drift,49,8,24,47,89,hold,baseline,monotonic-signal,raise-signal
m038,g038,state pressure,36,22,8,75,167,watch,edge,drag-penalty,drop-slack
m039,g039,layout risk,37,48,50,51,71,hold,recovery,confidence-floor,raise-drag
m040,g040,interaction cost,85,58,41,30,193,ship,negative,lane-boundary,lower-confidence
m041,g041,view drift,122,30,42,65,243,ship,baseline,monotonic-signal,raise-signal
m042,g042,state pressure,86,43,44,59,185,ship,edge,drag-penalty,drop-slack
m043,g043,layout risk,76,68,32,61,253,ship,recovery,confidence-floor,raise-drag
m044,g044,interaction cost,75,8,17,53,168,watch,negative,lane-boundary,lower-confidence
m045,g045,view drift,87,50,15,30,259,ship,baseline,monotonic-signal,raise-signal
m046,g046,state pressure,83,63,36,103,287,ship,edge,drag-penalty,drop-slack
m047,g047,layout risk,45,18,13,101,188,ship,recovery,confidence-floor,raise-drag
m048,g048,interaction cost,73,63,35,91,258,ship,negative,lane-boundary,lower-confidence
m049,g049,view drift,100,18,30,24,170,ship,baseline,monotonic-signal,raise-signal
m050,g050,state pressure,103,57,29,32,265,ship,edge,drag-penalty,drop-slack
m051,g051,layout risk,113,60,16,83,381,ship,recovery,confidence-floor,raise-drag
m052,g052,interaction cost,77,24,21,14,153,watch,negative,lane-boundary,lower-confidence
m053,g053,view drift,116,8,29,90,251,ship,baseline,monotonic-signal,raise-signal
m054,g054,state pressure,81,3,13,83,212,ship,edge,drag-penalty,drop-slack
m055,g055,layout risk,116,8,14,84,290,ship,recovery,confidence-floor,raise-drag
m056,g056,interaction cost,49,8,5,33,132,watch,negative,lane-boundary,lower-confidence
m057,g057,view drift,116,45,27,74,315,ship,baseline,monotonic-signal,raise-signal
m058,g058,state pressure,95,20,39,50,163,watch,edge,drag-penalty,drop-slack
m059,g059,layout risk,93,62,52,42,196,ship,recovery,confidence-floor,raise-drag
m060,g060,interaction cost,51,10,9,51,146,watch,negative,lane-boundary,lower-confidence
m061,g061,view drift,43,21,35,58,81,hold,baseline,monotonic-signal,raise-signal
m062,g062,state pressure,73,18,28,60,158,watch,edge,drag-penalty,drop-slack
m063,g063,layout risk,37,71,33,65,182,ship,recovery,confidence-floor,raise-drag
m064,g064,interaction cost,37,24,27,16,57,hold,negative,lane-boundary,lower-confidence
m065,g065,view drift,50,38,29,102,191,ship,baseline,monotonic-signal,raise-signal
m066,g066,state pressure,46,2,10,100,166,watch,edge,drag-penalty,drop-slack
m067,g067,layout risk,96,38,51,103,218,ship,recovery,confidence-floor,raise-drag
m068,g068,interaction cost,81,53,42,10,152,watch,negative,lane-boundary,lower-confidence
m069,g069,view drift,86,63,21,31,266,ship,baseline,monotonic-signal,raise-signal
m070,g070,state pressure,78,24,33,82,187,ship,edge,drag-penalty,drop-slack
m071,g071,layout risk,38,59,27,26,139,watch,recovery,confidence-floor,raise-drag
m072,g072,interaction cost,66,73,15,76,309,ship,negative,lane-boundary,lower-confidence
m073,g073,view drift,48,13,14,82,162,watch,baseline,monotonic-signal,raise-signal
m074,g074,state pressure,117,44,36,83,297,ship,edge,drag-penalty,drop-slack
m075,g075,layout risk,116,9,13,45,256,ship,recovery,confidence-floor,raise-drag
m076,g076,interaction cost,31,23,14,60,126,watch,negative,lane-boundary,lower-confidence
m077,g077,view drift,45,68,40,49,155,watch,baseline,monotonic-signal,raise-signal
m078,g078,state pressure,86,12,34,41,135,watch,edge,drag-penalty,drop-slack
m079,g079,layout risk,114,73,39,63,320,ship,recovery,confidence-floor,raise-drag
m080,g080,interaction cost,44,65,12,44,226,ship,negative,lane-boundary,lower-confidence
m081,g081,view drift,65,29,24,59,175,ship,baseline,monotonic-signal,raise-signal
m082,g082,state pressure,66,2,30,64,110,hold,edge,drag-penalty,drop-slack
m083,g083,layout risk,30,19,43,28,-3,hold,recovery,confidence-floor,raise-drag
m084,g084,interaction cost,60,13,20,88,174,ship,negative,lane-boundary,lower-confidence
m085,g085,view drift,43,13,13,99,172,ship,baseline,monotonic-signal,raise-signal
m086,g086,state pressure,69,39,11,102,285,ship,edge,drag-penalty,drop-slack
m087,g087,layout risk,90,36,19,22,217,ship,recovery,confidence-floor,raise-drag
m088,g088,interaction cost,60,67,14,17,229,ship,negative,lane-boundary,lower-confidence
m089,g089,view drift,57,15,37,81,114,hold,baseline,monotonic-signal,raise-signal
m090,g090,state pressure,46,15,29,25,60,hold,edge,drag-penalty,drop-slack
m091,g091,layout risk,92,34,34,88,238,ship,recovery,confidence-floor,raise-drag
m092,g092,interaction cost,75,76,6,68,352,ship,negative,lane-boundary,lower-confidence
m093,g093,view drift,123,29,18,82,332,ship,baseline,monotonic-signal,raise-signal
m094,g094,state pressure,78,32,5,44,249,ship,edge,drag-penalty,drop-slack
m095,g095,layout risk,78,18,49,72,117,watch,recovery,confidence-floor,raise-drag
m096,g096,interaction cost,82,43,41,35,162,watch,negative,lane-boundary,lower-confidence
