id,focus,signal,slack,drag,confidence,score,lane
l001,state pressure,35,33,6,25,143,watch
l002,layout risk,35,34,6,55,175,ship
l003,interaction cost,35,35,6,85,207,ship
l004,view drift,35,36,18,25,113,hold
l005,state pressure,35,37,18,55,145,watch
l006,layout risk,35,38,18,85,177,ship
l007,interaction cost,35,39,34,25,71,hold
l008,view drift,35,40,34,55,103,hold
l009,state pressure,35,41,34,85,135,watch
l010,layout risk,60,42,6,25,211,ship
l011,interaction cost,60,43,6,55,243,ship
l012,view drift,60,44,6,85,275,ship
l013,state pressure,60,45,18,25,181,ship
l014,layout risk,60,46,18,55,213,ship
l015,interaction cost,60,47,18,85,245,ship
l016,view drift,60,48,34,25,139,watch
l017,state pressure,60,32,34,55,137,watch
l018,layout risk,60,33,34,85,169,watch
l019,interaction cost,85,34,6,25,245,ship
l020,view drift,85,35,6,55,277,ship
l021,state pressure,85,36,6,85,309,ship
l022,layout risk,85,37,18,25,215,ship
l023,interaction cost,85,38,18,55,247,ship
l024,view drift,85,39,18,85,279,ship
l025,state pressure,85,40,34,25,173,ship
l026,layout risk,85,41,34,55,205,ship
l027,interaction cost,85,42,34,85,237,ship
